Dataset,Oversampler,Classifier,Metric,Mean,Std,CI_Lower,CI_Upper,N_folds,Scores
HighDim,BorderlineSMOTE,RandomForest,precision,0.8822222222222222,0.09777777777777777,0.7977777777777778,0.9666666666666668,5,"[0.8333333333333334, 0.8, 1.0, 1.0, 0.7777777777777778]"
HighDim,BorderlineSMOTE,RandomForest,recall,0.14369747899159666,0.04044104005215451,0.10857142857142858,0.17798319327731094,5,"[0.14705882352941177, 0.11428571428571428, 0.17142857142857143, 0.08571428571428572, 0.2]"
HighDim,BorderlineSMOTE,RandomForest,balanced_accuracy,0.5703407241744761,0.01944748329776914,0.5539083557951482,0.5871062228267673,5,"[0.5716497125165856, 0.555256064690027, 0.5857142857142857, 0.5428571428571428, 0.5962264150943396]"
HighDim,BorderlineSMOTE,RandomForest,kappa,0.21866912334785232,0.053634371559912526,0.16914120057773185,0.25915202718634794,5,"[0.22360248447204967, 0.1759656652360514, 0.2676767676767676, 0.1420911528150134, 0.2840095465393796]"
HighDim,BorderlineSMOTE,RandomForest,mcc,0.3266801901380901,0.04613849798906828,0.2863623072265194,0.36699807304966076,5,"[0.3244706615835279, 0.27712193071722824, 0.39308898539302495, 0.2765485065573063, 0.36217086643936297]"
HighDim,BorderlineSMOTE,RandomForest,training_time,0.36782183647155764,0.008185520072419968,,,5,"[0.37986016273498535, 0.37438225746154785, 0.3661963939666748, 0.35976219177246094, 0.35890817642211914]"
HighDim,BorderlineSMOTE,LogisticRegression,f1,0.5854700519013492,0.027004053531130955,0.5638629087282843,0.6103487020534677,5,"[0.5777777777777777, 0.6292134831460674, 0.5747126436781609, 0.547945205479452, 0.5977011494252874]"
HighDim,BorderlineSMOTE,LogisticRegression,roc_auc,0.8887077015513256,0.02764196797755086,0.863719676549865,0.9141701200837833,5,"[0.8866651923927467, 0.9325067385444743, 0.8794609164420485, 0.8471159029649595, 0.897789757412399]"
HighDim,BorderlineSMOTE,LogisticRegression,precision,0.49797785060942956,0.023066614629129213,0.47800824175824175,0.5163950742240215,5,"[0.4642857142857143, 0.5185185185185185, 0.4807692307692308, 0.5263157894736842, 0.5]"
HighDim,BorderlineSMOTE,LogisticRegression,recall,0.7186554621848739,0.07876312390433093,0.6399999999999999,0.7758319327731092,5,"[0.7647058823529411, 0.8, 0.7142857142857143, 0.5714285714285714, 0.7428571428571429]"
HighDim,BorderlineSMOTE,LogisticRegression,balanced_accuracy,0.8114457620188095,0.033109006371760154,0.7814359984311501,0.8369983226657098,5,"[0.8259619637328615, 0.8509433962264151, 0.806199460916442, 0.7517520215633423, 0.8223719676549865]"
HighDim,BorderlineSMOTE,LogisticRegression,kappa,0.52005025931868,0.028268686691527767,0.49871688374018375,0.544529244071595,5,"[0.5084511900655398, 0.5680628272251309, 0.5057880676758681, 0.4854469854469855, 0.5325022261798753]"
HighDim,BorderlineSMOTE,LogisticRegression,mcc,0.5337977186412655,0.03302095427759565,0.5048153049021618,0.5618403454122555,5,"[0.5303813828977175, 0.5864886285233731, 0.5193544585934404, 0.4859789713627862, 0.5467851518290094]"
HighDim,BorderlineSMOTE,LogisticRegression,training_time,0.03889231681823731,0.0008137538620574919,,,5,"[0.03905463218688965, 0.037428855895996094, 0.038733720779418945, 0.03978395462036133, 0.03946042060852051]"
HighDim,BorderlineSMOTE,SVM,f1,0.7268013468013468,0.07059205010565776,0.6540740740740741,0.7793939393939395,5,"[0.7636363636363637, 0.7666666666666667, 0.7037037037037037, 0.6, 0.8]"
HighDim,BorderlineSMOTE,SVM,roc_auc,0.9641357889729875,0.009971915130858974,0.955967654986523,0.9726919045671895,5,"[0.9688191065900045, 0.9801617250673855, 0.9533153638814016, 0.9540700808625338, 0.9643126684636119]"
HighDim,BorderlineSMOTE,SVM,precision,0.976,0.03199999999999999,0.944,1.0,5,"[1.0, 0.92, 1.0, 1.0, 0.96]"
HighDim,BorderlineSMOTE,SVM,recall,0.5863865546218486,0.09235810233244354,0.5028571428571429,0.660672268907563,5,"[0.6176470588235294, 0.6571428571428571, 0.5428571428571428, 0.42857142857142855, 0.6857142857142857]"
HighDim,BorderlineSMOTE,SVM,balanced_accuracy,0.7920612018392263,0.045209512403783444,0.7478167115902965,0.8249560012684318,5,"[0.8088235294117647, 0.8247978436657681, 0.7714285714285714, 0.7142857142857143, 0.8409703504043127]"
HighDim,BorderlineSMOTE,SVM,kappa,0.7016673864633366,0.07350695177092591,0.633068275759644,0.7561891229789319,5,"[0.7412420382165605, 0.7415384615384615, 0.6772024209818426, 0.5698924731182795, 0.7784615384615385]"
HighDim,BorderlineSMOTE,SVM,mcc,0.7321464191139891,0.05619032255884738,0.6805624767455499,0.7746831187580441,5,"[0.7673772248292171, 0.7545078122299338, 0.7155048061372409, 0.6312655864226274, 0.7920766659509263]"
HighDim,BorderlineSMOTE,SVM,training_time,0.5373380184173584,0.013171409284875174,,,5,"[0.559985876083374, 0.5216464996337891, 0.5289616584777832, 0.5423555374145508, 0.5337405204772949]"
HighDim,BorderlineSMOTE,BalancedRF,f1,0.24375189637063835,0.058751643517198755,0.1931578947368421,0.29434589800443456,5,"[0.25, 0.2, 0.2926829268292683, 0.15789473684210525, 0.3181818181818182]"
HighDim,BorderlineSMOTE,BalancedRF,roc_auc,0.8930118832041257,0.01763376645520501,0.8783539083557951,0.9074701042283845,5,"[0.9109354268022999, 0.8854986522911051, 0.8891105121293801, 0.8658760107816713, 0.9136388140161725]"
HighDim,BorderlineSMOTE,BalancedRF,precision,0.8822222222222222,0.09777777777777777,0.7977777777777778,0.9666666666666666,5,"[0.8333333333333334, 0.8, 1.0, 1.0, 0.7777777777777778]"
HighDim,BorderlineSMOTE,BalancedRF,recall,0.14369747899159666,0.04044104005215451,0.10844957983193289,0.17798319327731096,5,"[0.14705882352941177, 0.11428571428571428, 0.17142857142857143, 0.08571428571428572, 0.2]"
HighDim,BorderlineSMOTE,BalancedRF,balanced_accuracy,0.5703407241744761,0.01944748329776914,0.5543625253477756,0.5871062228267673,5,"[0.5716497125165856, 0.555256064690027, 0.5857142857142857, 0.5428571428571428, 0.5962264150943396]"
HighDim,BorderlineSMOTE,BalancedRF,kappa,0.21866912334785232,0.053634371559912526,0.17194322411483584,0.26539502258086883,5,"[0.22360248447204967, 0.1759656652360514, 0.2676767676767676, 0.1420911528150134, 0.2840095465393796]"
HighDim,BorderlineSMOTE,BalancedRF,mcc,0.3266801901380901,0.04613849798906828,0.28636230722651934,0.36699807304966076,5,"[0.3244706615835279, 0.27712193071722824, 0.39308898539302495, 0.2765485065573063, 0.36217086643936297]"
HighDim,BorderlineSMOTE,BalancedRF,training_time,0.372633171081543,0.007609104236686355,,,5,"[0.38382887840270996, 0.37607264518737793, 0.36688995361328125, 0.36187052726745605, 0.37450385093688965]"
HighDim,BorderlineSMOTE,MLP,f1,0.7323149647656146,0.04394607131553714,0.6965174129353233,0.7708495644942441,5,"[0.7164179104477612, 0.7878787878787878, 0.7741935483870968, 0.6666666666666666, 0.7164179104477612]"
HighDim,BorderlineSMOTE,MLP,roc_auc,0.9436101908489315,0.011903308170181245,0.9326991396359935,0.9533551525873507,5,"[0.9433878814683768, 0.96, 0.9416711590296496, 0.9235579514824799, 0.949433962264151]"
HighDim,BorderlineSMOTE,MLP,precision,0.8304479429267204,0.08279009031684938,0.758651026392962,0.9033492822966507,5,"[0.7272727272727273, 0.8387096774193549, 0.8888888888888888, 0.9473684210526315, 0.75]"
HighDim,BorderlineSMOTE,MLP,recall,0.6668907563025211,0.07910522847774393,0.5868907563025211,0.7200000000000001,5,"[0.7058823529411765, 0.7428571428571429, 0.6857142857142857, 0.5142857142857142, 0.6857142857142857]"
HighDim,BorderlineSMOTE,MLP,balanced_accuracy,0.8236468251650212,0.03605990122298085,0.7877977685612476,0.850188679245283,5,"[0.8360238832375055, 0.8619946091644205, 0.8371967654986523, 0.7552560646900269, 0.8277628032345014]"
HighDim,BorderlineSMOTE,MLP,kappa,0.7017813137889725,0.0466700763319116,0.6618361210277309,0.7429627393777085,5,"[0.6807795698924731, 0.761769710720363, 0.748653500897666, 0.6368527236045729, 0.6808510638297872]"
HighDim,BorderlineSMOTE,MLP,mcc,0.7111006337938337,0.04012244063125268,0.6778428804630025,0.7443583871246651,5,"[0.6808756741501556, 0.7635404875693186, 0.7564968940611775, 0.6728729408261838, 0.6817171723623338]"
HighDim,BorderlineSMOTE,MLP,training_time,0.6275071144104004,0.021152632242816154,,,5,"[0.6261353492736816, 0.6670479774475098, 0.6253843307495117, 0.6124532222747803, 0.6065146923065186]"
HighDim,ADASYN,RandomForest,f1,0.29724806086362154,0.08336949595299561,0.22144491663942464,0.3721626199887069,5,"[0.4090909090909091, 0.34782608695652173, 0.2857142857142857, 0.15789473684210525, 0.2857142857142857]"
HighDim,ADASYN,RandomForest,roc_auc,0.8870885065048861,0.014348722925891535,0.8746855684577706,0.8990718917159715,5,"[0.9014263600176914, 0.882156334231806, 0.8664690026954178, 0.8802156334231807, 0.9051752021563343]"
HighDim,ADASYN,RandomForest,precision,0.8683116883116883,0.08773532315239832,0.7877922077922077,0.9428571428571428,5,"[0.9, 0.7272727272727273, 0.8571428571428571, 1.0, 0.8571428571428571]"
HighDim,ADASYN,RandomForest,recall,0.18436974789915966,0.060787385844476315,0.13142857142857145,0.2315966386554622,5,"[0.2647058823529412, 0.22857142857142856, 0.17142857142857143, 0.08571428571428572, 0.17142857142857143]"
HighDim,ADASYN,RandomForest,balanced_accuracy,0.5899221416471255,0.02926979616155333,0.5642048517520215,0.6167745111947461,5,"[0.6304732419283503, 0.6086253369272238, 0.5838274932614556, 0.5428571428571428, 0.5838274932614556]"
HighDim,ADASYN,RandomForest,kappa,0.2683998647237067,0.07705506516360869,0.19847445450529996,0.33941784588338464,5,"[0.3769968051118211, 0.3092862624712204, 0.2568125516102393, 0.1420911528150134, 0.2568125516102393]"
HighDim,ADASYN,RandomForest,mcc,0.3643011043350666,0.058623610332096635,0.3114511071915294,0.419103098245959,5,"[0.46082149356519797, 0.37108451101862744, 0.35652550526710053, 0.2765485065573063, 0.35652550526710053]"
HighDim,ADASYN,RandomForest,training_time,0.368914270401001,0.007970224894680045,,,5,"[0.3621556758880615, 0.3638875484466553, 0.38396191596984863, 0.3645515441894531, 0.37001466751098633]"
HighDim,ADASYN,LogisticRegression,f1,0.5549787643810455,0.024414830340940982,0.533385357787639,0.5752135493372605,5,"[0.5192307692307693, 0.5773195876288659, 0.5319148936170213, 0.575, 0.5714285714285714]"
HighDim,ADASYN,LogisticRegression,roc_auc,0.8795884772975725,0.032445806769448346,0.8544332867407142,0.9096840515550807,5,"[0.8654356479433879, 0.9333692722371968, 0.8687870619946092, 0.8365498652291106, 0.8938005390835579]"
HighDim,ADASYN,LogisticRegression,precision,0.44332231161099395,0.04090942249092075,0.41064004096262163,0.4818027458842111,5,"[0.38571428571428573, 0.45161290322580644, 0.423728813559322, 0.5111111111111111, 0.4444444444444444]"
HighDim,ADASYN,LogisticRegression,recall,0.753109243697479,0.05795858691139533,0.6971428571428572,0.7988235294117647,5,"[0.7941176470588235, 0.8, 0.7142857142857143, 0.6571428571428571, 0.8]"
HighDim,ADASYN,LogisticRegression,balanced_accuracy,0.8132193969941502,0.020222774863646358,0.7964420485175202,0.8311708794739345,5,"[0.8162317558602388, 0.8358490566037736, 0.7929919137466308, 0.7870619946091644, 0.8339622641509434]"
HighDim,ADASYN,LogisticRegression,kappa,0.47881959328542517,0.030907575708181825,0.45057276042587596,0.5047686177363753,5,"[0.43267776096822996, 0.5032310177705976, 0.4515995014540922, 0.5107913669064748, 0.4957983193277311]"
HighDim,ADASYN,LogisticRegression,mcc,0.5044840912316414,0.025716752965619167,0.48229850448481976,0.5259849076522612,5,"[0.4740267104040318, 0.5325332929854352, 0.47326900421424767, 0.5161623296525003, 0.5264291189019921]"
HighDim,ADASYN,LogisticRegression,training_time,0.038787031173706056,0.0009889700097291032,,,5,"[0.0402982234954834, 0.03855133056640625, 0.037747859954833984, 0.03781938552856445, 0.03951835632324219]"
HighDim,ADASYN,SVM,f1,0.7182955996749101,0.06778244474093119,0.6534680134680135,0.770282131661442,5,"[0.7636363636363637, 0.7241379310344828, 0.7037037037037037, 0.6, 0.8]"
HighDim,ADASYN,SVM,roc_auc,0.9619711932439312,0.009078208585743722,0.9543072776280322,0.9696375810502951,5,"[0.9671605484298983, 0.9757412398921834, 0.9502964959568733, 0.9542857142857143, 0.9623719676549864]"
HighDim,ADASYN,SVM,precision,0.974608695652174,0.03446112299548061,0.9398260869565217,1.0,5,"[1.0, 0.9130434782608695, 1.0, 1.0, 0.96]"
HighDim,ADASYN,SVM,recall,0.5749579831932772,0.0862274963760171,0.49714285714285716,0.6413445378151261,5,"[0.6176470588235294, 0.6, 0.5428571428571428, 0.42857142857142855, 0.6857142857142857]"
HighDim,ADASYN,SVM,balanced_accuracy,0.7863469161249406,0.04243087563602259,0.7485714285714286,0.8206326304106548,5,"[0.8088235294117647, 0.7962264150943397, 0.7714285714285714, 0.7142857142857143, 0.8409703504043127]"
HighDim,ADASYN,SVM,kappa,0.6925617207547575,0.07077301172401317,0.6293859181133932,0.7507658149166037,5,"[0.7412420382165605, 0.6960101329955668, 0.6772024209818426, 0.5698924731182795, 0.7784615384615385]"
HighDim,ADASYN,SVM,mcc,0.7242122275523131,0.05526589164286684,0.6753324182882896,0.77168881542071,5,"[0.7673772248292171, 0.7148368544215539, 0.7155048061372409, 0.6312655864226274, 0.7920766659509263]"
HighDim,ADASYN,SVM,training_time,0.5615861892700196,0.01712647128866032,,,5,"[0.5898075103759766, 0.5528967380523682, 0.5602242946624756, 0.5671248435974121, 0.5378775596618652]"
HighDim,ADASYN,BalancedRF,f1,0.30624295825509174,0.060246751576344085,0.2514285714285714,0.3530839231547017,5,"[0.37209302325581395, 0.2857142857142857, 0.32558139534883723, 0.2, 0.34782608695652173]"
HighDim,ADASYN,BalancedRF,roc_auc,0.8833506296262298,0.011287090548019234,0.8728194070080864,0.8924827668505337,5,"[0.8847854931446263, 0.8971967654986522, 0.8676549865229111, 0.8736388140161725, 0.8934770889487871]"
HighDim,ADASYN,BalancedRF,precision,0.8296608946608947,0.05946756011183553,0.7713636363636365,0.8769841269841269,5,"[0.8888888888888888, 0.8571428571428571, 0.875, 0.8, 0.7272727272727273]"
HighDim,ADASYN,BalancedRF,recall,0.18991596638655464,0.044083620331442024,0.14857142857142858,0.22554621848739495,5,"[0.23529411764705882, 0.17142857142857143, 0.2, 0.11428571428571428, 0.22857142857142856]"
HighDim,ADASYN,BalancedRF,balanced_accuracy,0.592317892400257,0.021424574143770532,0.5716442048517522,0.6093965706441464,5,"[0.6157673595754091, 0.5838274932614556, 0.5981132075471698, 0.555256064690027, 0.6086253369272238]"
HighDim,ADASYN,BalancedRF,kappa,0.2755720961268734,0.05664598087548144,0.21879916195792276,0.3190377677518593,5,"[0.3408203124999999, 0.2568125516102393, 0.2949756888168559, 0.1759656652360514, 0.3092862624712204]"
HighDim,ADASYN,BalancedRF,mcc,0.3651981548755972,0.05052884938726197,0.3157784849625006,0.4065913076970511,5,"[0.4302576999813119, 0.35652550526710053, 0.3910011273937179, 0.27712193071722824, 0.37108451101862744]"
HighDim,ADASYN,BalancedRF,training_time,0.3725750923156738,0.008400361880640762,,,5,"[0.37973952293395996, 0.38028645515441895, 0.37802648544311523, 0.360720157623291, 0.364102840423584]"
HighDim,ADASYN,MLP,f1,0.7280031762209112,0.030244908213131944,0.7041072711309762,0.7542300836418484,5,"[0.7164179104477612, 0.7575757575757576, 0.7692307692307693, 0.6909090909090909, 0.7058823529411765]"
HighDim,ADASYN,MLP,roc_auc,0.9423927298824198,0.01223009254539948,0.9307816711590297,0.9514685186885082,5,"[0.9413976116762495, 0.958167115902965, 0.9440431266846362, 0.9207547169811321, 0.9476010781671159]"
HighDim,ADASYN,MLP,precision,0.8088660801564028,0.08226567927168606,0.748350439882698,0.8925806451612903,5,"[0.7272727272727273, 0.8064516129032258, 0.8333333333333334, 0.95, 0.7272727272727273]"
HighDim,ADASYN,MLP,recall,0.6726050420168066,0.06570891250142487,0.6057142857142856,0.7126050420168067,5,"[0.7058823529411765, 0.7142857142857143, 0.7142857142857143, 0.5428571428571428, 0.6857142857142857]"
HighDim,ADASYN,MLP,balanced_accuracy,0.8249945340599002,0.02879986591066905,0.7964420485175203,0.8449945340598999,5,"[0.8360238832375055, 0.8458221024258761, 0.8477088948787062, 0.7695417789757413, 0.8258760107816712]"
HighDim,ADASYN,MLP,kappa,0.6960944779155305,0.03225826405607176,0.6683865928138981,0.7265308626357598,5,"[0.6807795698924731, 0.7277368122518435, 0.7413793103448276, 0.6622516556291391, 0.6683250414593698]"
HighDim,ADASYN,MLP,mcc,0.7033844615981767,0.028783893634994864,0.6785825734423575,0.7261140390542522,5,"[0.6808756741501556, 0.72942847770025, 0.7441495887000033, 0.6937756159694743, 0.6686929514710009]"
HighDim,ADASYN,MLP,training_time,0.6093784809112549,0.007018426889808072,,,5,"[0.6040937900543213, 0.6114661693572998, 0.6008553504943848, 0.6212668418884277, 0.6092102527618408]"
HighDim,SMOTETomek,RandomForest,f1,0.2601330509158076,0.04370581851862388,0.22696827562681227,0.2993399680297014,5,"[0.25, 0.22727272727272727, 0.2926829268292683, 0.20512820512820512, 0.32558139534883723]"
HighDim,SMOTETomek,RandomForest,roc_auc,0.8996948670232741,0.020747718544928156,0.8823935309973046,0.919320754716981,5,"[0.9106037151702787, 0.8992991913746631, 0.8775202156334232, 0.8783827493261456, 0.9326684636118598]"
HighDim,SMOTETomek,RandomForest,precision,0.8527777777777779,0.16282612099725383,0.7,0.975,5,"[0.8333333333333334, 0.5555555555555556, 1.0, 1.0, 0.875]"
HighDim,SMOTETomek,RandomForest,recall,0.15512605042016805,0.028854749488411446,0.13142857142857142,0.18285714285714288,5,"[0.14705882352941177, 0.14285714285714285, 0.17142857142857143, 0.11428571428571428, 0.2]"
HighDim,SMOTETomek,RandomForest,balanced_accuracy,0.5753002929076299,0.014847832229472675,0.564201914330777,0.5878609398078993,5,"[0.5716497125165856, 0.5638814016172506, 0.5857142857142857, 0.5571428571428572, 0.5981132075471698]"
HighDim,SMOTETomek,RandomForest,kappa,0.23208766462647396,0.04323651393137479,0.1943938497610886,0.2731091008120701,5,"[0.22360248447204967, 0.1885441527446302, 0.2676767676767676, 0.18563922942206645, 0.2949756888168559]"
HighDim,SMOTETomek,RandomForest,mcc,0.3337726398040922,0.056188399715567314,0.2864338144380579,0.37853017743140277,5,"[0.3244706615835279, 0.24043276007319056, 0.39308898539302495, 0.3198696645769998, 0.3910011273937179]"
HighDim,SMOTETomek,RandomForest,training_time,0.44226894378662107,0.014238989199918358,,,5,"[0.4289267063140869, 0.4341776371002197, 0.4682350158691406, 0.4334547519683838, 0.4465506076812744]"
HighDim,SMOTETomek,LogisticRegression,f1,0.5788468435377648,0.024779800908097702,0.5569924812030076,0.6000795589364227,5,"[0.5473684210526316, 0.6086956521739131, 0.5714285714285714, 0.56, 0.6067415730337079]"
HighDim,SMOTETomek,LogisticRegression,roc_auc,0.8859683058923669,0.031463715996831364,0.8603773584905661,0.9148679245283018,5,"[0.8735072976559045, 0.9378975741239892, 0.8803234501347709, 0.8417250673854448, 0.8963881401617251]"
HighDim,SMOTETomek,LogisticRegression,precision,0.4813486585315748,0.03370513232422413,0.4539736071736719,0.5082456140350877,5,"[0.4262295081967213, 0.49122807017543857, 0.4642857142857143, 0.525, 0.5]"
HighDim,SMOTETomek,LogisticRegression,recall,0.7357983193277311,0.07031077924162941,0.6658823529411765,0.7828571428571429,5,"[0.7647058823529411, 0.8, 0.7428571428571429, 0.6, 0.7714285714285715]"
HighDim,SMOTETomek,LogisticRegression,balanced_accuracy,0.8151186234175896,0.027914084721550096,0.7887574374337619,0.8368733153638814,5,"[0.81656346749226, 0.8452830188679246, 0.8148247978436658, 0.7641509433962264, 0.8347708894878707]"
